lead_id,created_date,lead_source,company_size,industry,sales_rep,current_stage,mql_date,demo_booked_date,days_mql_to_demo_booked,demo_completed_date,trial_start_date,closed_date,deal_value,churned
L-3185,2026-03-01,Paid Ads,Startup (1-10),FinTech,James Chen,MQL,2026-03-02,,,,,,0.0,False
L-3186,2025-07-11,Paid Ads,Startup (1-10),E-commerce,Alex Thompson,Lead,,,,,,,0.0,False
L-3187,2026-01-19,Paid Ads,Startup (1-10),HealthTech,Priya Patel,Demo Completed,2026-01-24,2026-02-04,11.0,2026-02-07,,,0.0,False
L-3188,2025-04-05,LinkedIn,SMB (11-50),HR Tech,Alex Thompson,Closed Lost,2025-04-06,2025-04-09,3.0,2025-04-09,2025-04-12,,0.0,False
L-3189,2025-09-17,Paid Ads,Mid-Market (51-200),Marketing,Alex Thompson,Lead,,,,,,,0.0,False
L-3190,2025-10-26,Paid Ads,Mid-Market (51-200),HealthTech,Priya Patel,MQL,2025-10-31,,,,,,0.0,False
L-3191,2025-06-06,LinkedIn,Startup (1-10),FinTech,Tom Wilson,Demo Booked,2025-06-07,2025-06-12,5.0,,,,0.0,False
L-3192,2025-07-09,Organic Search,SMB (11-50),Logistics,Maria Santos,MQL,2025-07-11,,,,,,0.0,False
L-3193,2026-03-05,Organic Search,Mid-Market (51-200),E-commerce,James Chen,Lead,,,,,,,0.0,False
L-3194,2026-02-26,Organic Search,Startup (1-10),SaaS,Priya Patel,Demo Booked,2026-03-01,2026-03-06,5.0,,,,0.0,False
L-3195,2026-03-13,Paid Ads,Enterprise (200+),E-commerce,Alex Thompson,Demo Completed,2026-03-16,2026-03-17,1.0,2026-03-18,,,0.0,False
L-3196,2025-11-15,Paid Ads,Mid-Market (51-200),E-commerce,Priya Patel,Lead,,,,,,,0.0,False
L-3197,2025-05-13,Organic Search,Startup (1-10),FinTech,James Chen,Lead,,,,,,,0.0,False
L-3198,2025-08-09,Paid Ads,SMB (11-50),SaaS,Maria Santos,Lead,,,,,,,0.0,False
L-3199,2025-11-28,Organic Search,Enterprise (200+),FinTech,Tom Wilson,Demo Booked,2025-12-03,2025-12-06,3.0,,,,0.0,False
L-3200,2026-03-05,Paid Ads,Enterprise (200+),EdTech,Alex Thompson,Lead,,,,,,,0.0,False
L-3201,2026-01-14,Organic Search,Startup (1-10),EdTech,Alex Thompson,Demo Booked,2026-01-17,2026-01-23,6.0,,,,0.0,False
L-3202,2026-03-29,Cold Outreach,Mid-Market (51-200),SaaS,Maria Santos,Lead,,,,,,,0.0,False
L-3203,2025-08-07,Paid Ads,SMB (11-50),E-commerce,Priya Patel,Demo Booked,2025-08-08,2025-08-12,4.0,,,,0.0,False
L-3204,2025-05-26,LinkedIn,Enterprise (200+),HR Tech,Maria Santos,Lead,,,,,,,0.0,False
L-3205,2025-07-15,Referral,Enterprise (200+),E-commerce,Maria Santos,Closed Won,2025-07-20,2025-07-24,4.0,2025-07-26,2025-08-01,2025-08-12,96356.57,False
L-3206,2026-03-18,Cold Outreach,SMB (11-50),SaaS,Maria Santos,Lead,,,,,,,0.0,False
L-3207,2025-08-05,Organic Search,SMB (11-50),HealthTech,Maria Santos,Lead,,,,,,,0.0,False
L-3208,2026-01-30,Organic Search,Mid-Market (51-200),HR Tech,Tom Wilson,MQL,2026-01-31,,,,,,0.0,False
L-3209,2025-07-18,Cold Outreach,Mid-Market (51-200),FinTech,James Chen,Lead,,,,,,,0.0,False
L-3210,2025-12-19,Organic Search,SMB (11-50),EdTech,James Chen,MQL,2025-12-24,,,,,,0.0,False
L-3211,2025-08-11,Organic Search,SMB (11-50),HealthTech,Tom Wilson,Lead,,,,,,,0.0,False
L-3212,2026-03-31,Cold Outreach,SMB (11-50),SaaS,Maria Santos,Lead,,,,,,,0.0,False
L-3213,2025-12-11,Organic Search,Mid-Market (51-200),HR Tech,James Chen,Demo Completed,2025-12-16,2025-12-19,3.0,2025-12-21,,,0.0,False
L-3214,2025-10-24,Paid Ads,Startup (1-10),FinTech,Priya Patel,MQL,2025-10-26,,,,,,0.0,False
L-3215,2026-03-01,Paid Ads,Mid-Market (51-200),EdTech,Alex Thompson,MQL,2026-03-05,,,,,,0.0,False
L-3216,2025-08-11,Cold Outreach,Startup (1-10),Logistics,Maria Santos,MQL,2025-08-16,,,,,,0.0,False
L-3217,2025-04-28,Organic Search,Enterprise (200+),EdTech,Tom Wilson,MQL,2025-05-03,,,,,,0.0,False
L-3218,2025-12-16,Organic Search,SMB (11-50),EdTech,Priya Patel,Demo Completed,2025-12-20,2025-12-21,1.0,2025-12-22,,,0.0,False
L-3219,2025-11-13,Referral,SMB (11-50),SaaS,Maria Santos,Closed Lost,2025-11-14,2025-11-26,12.0,2025-11-27,2025-11-28,,0.0,False
L-3220,2026-01-24,Paid Ads,SMB (11-50),SaaS,Priya Patel,Demo Booked,2026-01-26,2026-01-29,3.0,,,,0.0,False
L-3221,2026-01-09,Organic Search,SMB (11-50),EdTech,James Chen,MQL,2026-01-10,,,,,,0.0,False
L-3222,2025-09-09,Paid Ads,Mid-Market (51-200),E-commerce,Priya Patel,Demo Completed,2025-09-13,2025-09-16,3.0,2025-09-18,,,0.0,False
L-3223,2025-08-16,Paid Ads,Startup (1-10),E-commerce,James Chen,Demo Booked,2025-08-17,2025-08-20,3.0,,,,0.0,False
L-3224,2025-06-16,Paid Ads,SMB (11-50),HR Tech,Maria Santos,Demo Booked,2025-06-20,2025-06-23,3.0,,,,0.0,False
L-3225,2025-08-19,Paid Ads,Enterprise (200+),EdTech,Tom Wilson,Lead,,,,,,,0.0,False
L-3226,2026-01-08,LinkedIn,Startup (1-10),E-commerce,Maria Santos,Demo Booked,2026-01-13,2026-01-25,12.0,,,,0.0,False
L-3227,2025-10-25,Paid Ads,SMB (11-50),FinTech,Priya Patel,Demo Booked,2025-10-27,2025-11-09,13.0,,,,0.0,False
L-3228,2025-11-01,Referral,SMB (11-50),Marketing,Alex Thompson,Closed Won,2025-11-04,2025-11-05,1.0,2025-11-07,2025-11-08,2025-11-28,8546.95,False
L-3229,2025-07-28,Paid Ads,SMB (11-50),Marketing,James Chen,Lead,,,,,,,0.0,False
L-3230,2026-02-02,Organic Search,Mid-Market (51-200),SaaS,Tom Wilson,Demo Completed,2026-02-06,2026-02-08,2.0,2026-02-09,,,0.0,False
L-3231,2026-03-18,Organic Search,Enterprise (200+),FinTech,James Chen,MQL,2026-03-19,,,,,,0.0,False
L-3232,2025-05-24,Organic Search,SMB (11-50),FinTech,Priya Patel,Demo Completed,2025-05-29,2025-06-03,5.0,2025-06-05,,,0.0,False
L-3233,2025-09-06,Paid Ads,Startup (1-10),SaaS,Alex Thompson,Lead,,,,,,,0.0,False
L-3234,2025-10-13,Organic Search,SMB (11-50),E-commerce,Maria Santos,Demo Booked,2025-10-14,2025-10-22,8.0,,,,0.0,False
L-3235,2025-06-20,Organic Search,Mid-Market (51-200),HealthTech,Tom Wilson,MQL,2025-06-24,,,,,,0.0,False
L-3236,2025-04-13,Referral,Startup (1-10),EdTech,James Chen,Demo Booked,2025-04-15,2025-04-20,5.0,,,,0.0,False
L-3237,2025-11-14,Paid Ads,Startup (1-10),SaaS,Priya Patel,Lead,,,,,,,0.0,False
L-3238,2026-02-12,Paid Ads,Mid-Market (51-200),EdTech,Alex Thompson,Lead,,,,,,,0.0,False
L-3239,2026-01-06,Organic Search,SMB (11-50),HR Tech,James Chen,Lead,,,,,,,0.0,False
L-3240,2026-03-22,Paid Ads,Startup (1-10),E-commerce,Tom Wilson,Lead,,,,,,,0.0,False
L-3241,2026-01-21,Paid Ads,Startup (1-10),E-commerce,Priya Patel,Lead,,,,,,,0.0,False
L-3242,2025-12-14,Cold Outreach,Startup (1-10),Logistics,Alex Thompson,Lead,,,,,,,0.0,False
L-3243,2025-04-07,Paid Ads,Enterprise (200+),HR Tech,Priya Patel,Lead,,,,,,,0.0,False
L-3244,2025-08-14,Organic Search,Mid-Market (51-200),FinTech,Priya Patel,MQL,2025-08-17,,,,,,0.0,False
L-3245,2025-11-18,Cold Outreach,Startup (1-10),HR Tech,James Chen,Lead,,,,,,,0.0,False
L-3246,2025-11-13,Referral,SMB (11-50),Marketing,Maria Santos,Closed Won,2025-11-18,2025-11-21,3.0,2025-11-21,2025-11-22,2025-12-18,12167.39,False
L-3247,2025-10-22,Cold Outreach,Startup (1-10),Marketing,James Chen,Lead,,,,,,,0.0,False
L-3248,2026-03-18,LinkedIn,Startup (1-10),E-commerce,Priya Patel,Lead,,,,,,,0.0,False
L-3249,2025-11-11,LinkedIn,Mid-Market (51-200),Marketing,Maria Santos,Demo Booked,2025-11-14,2025-11-20,6.0,,,,0.0,False
L-3250,2025-12-20,Paid Ads,SMB (11-50),Logistics,Tom Wilson,Demo Completed,2025-12-22,2025-12-26,4.0,2025-12-28,,,0.0,False
L-3251,2025-06-29,Paid Ads,SMB (11-50),SaaS,Maria Santos,Lead,,,,,,,0.0,False
L-3252,2025-10-09,Cold Outreach,Startup (1-10),EdTech,James Chen,Lead,,,,,,,0.0,False
L-3253,2026-01-21,Paid Ads,Mid-Market (51-200),FinTech,Maria Santos,Lead,,,,,,,0.0,False
L-3254,2025-04-11,Cold Outreach,SMB (11-50),Marketing,Tom Wilson,Lead,,,,,,,0.0,False
L-3255,2026-03-21,Paid Ads,Mid-Market (51-200),HR Tech,Maria Santos,MQL,2026-03-25,,,,,,0.0,False
L-3256,2025-11-26,Cold Outreach,SMB (11-50),FinTech,Priya Patel,Lead,,,,,,,0.0,False
L-3257,2025-08-24,LinkedIn,Startup (1-10),Marketing,Maria Santos,MQL,2025-08-28,,,,,,0.0,False
L-3258,2026-03-25,Organic Search,Mid-Market (51-200),Logistics,Priya Patel,Closed Won,2026-03-28,2026-04-07,10.0,2026-04-07,2026-04-11,2026-04-21,32890.86,False
L-3259,2025-06-16,Paid Ads,Startup (1-10),EdTech,Maria Santos,MQL,2025-06-19,,,,,,0.0,False
L-3260,2025-06-29,Paid Ads,Mid-Market (51-200),SaaS,Tom Wilson,MQL,2025-06-30,,,,,,0.0,False
L-3261,2026-02-14,Paid Ads,Enterprise (200+),HR Tech,Alex Thompson,Lead,,,,,,,0.0,False
L-3262,2026-02-01,Organic Search,Mid-Market (51-200),EdTech,James Chen,MQL,2026-02-06,,,,,,0.0,False
L-3263,2025-09-25,Cold Outreach,Mid-Market (51-200),Marketing,James Chen,MQL,2025-09-30,,,,,,0.0,False
L-3264,2025-05-13,Paid Ads,Mid-Market (51-200),FinTech,Alex Thompson,Demo Booked,2025-05-14,2025-05-16,2.0,,,,0.0,False
L-3265,2025-08-01,LinkedIn,Mid-Market (51-200),HealthTech,James Chen,MQL,2025-08-06,,,,,,0.0,False
L-3266,2026-03-18,LinkedIn,Mid-Market (51-200),Logistics,Tom Wilson,Lead,,,,,,,0.0,False
L-3267,2025-12-28,Organic Search,Startup (1-10),Logistics,Maria Santos,MQL,2026-01-01,,,,,,0.0,False
L-3268,2025-12-23,LinkedIn,SMB (11-50),FinTech,Alex Thompson,Closed Lost,2025-12-27,2025-12-28,1.0,2025-12-28,2026-01-04,,0.0,False
L-3269,2025-11-14,Organic Search,Startup (1-10),FinTech,Alex Thompson,Closed Lost,2025-11-17,2025-11-21,4.0,2025-11-22,2025-11-26,,0.0,False
L-3270,2026-03-25,Paid Ads,Enterprise (200+),HealthTech,Maria Santos,MQL,2026-03-26,,,,,,0.0,False
L-3271,2025-07-23,Paid Ads,Mid-Market (51-200),EdTech,Tom Wilson,Lead,,,,,,,0.0,False
L-3272,2025-12-13,Paid Ads,SMB (11-50),Logistics,Maria Santos,MQL,2025-12-14,,,,,,0.0,False
L-3273,2025-04-05,Organic Search,Mid-Market (51-200),Marketing,Tom Wilson,Lead,,,,,,,0.0,False
L-3274,2025-06-19,Paid Ads,Startup (1-10),Logistics,Alex Thompson,MQL,2025-06-23,,,,,,0.0,False
L-3275,2026-01-05,Paid Ads,SMB (11-50),EdTech,Alex Thompson,Lead,,,,,,,0.0,False
L-3276,2025-05-23,LinkedIn,SMB (11-50),HR Tech,Tom Wilson,Lead,,,,,,,0.0,False
L-3277,2026-03-16,Paid Ads,Startup (1-10),Marketing,Priya Patel,Demo Completed,2026-03-21,2026-03-24,3.0,2026-03-25,,,0.0,False
L-3278,2025-07-02,Cold Outreach,SMB (11-50),Marketing,Priya Patel,Demo Completed,2025-07-06,2025-07-08,2.0,2025-07-10,,,0.0,False
L-3279,2025-11-15,Paid Ads,Mid-Market (51-200),E-commerce,Priya Patel,Lead,,,,,,,0.0,False
L-3280,2026-01-03,LinkedIn,SMB (11-50),HR Tech,Tom Wilson,Demo Booked,2026-01-07,2026-01-10,3.0,,,,0.0,False
L-3281,2025-04-03,LinkedIn,Enterprise (200+),SaaS,Alex Thompson,MQL,2025-04-08,,,,,,0.0,False
L-3282,2025-04-02,Paid Ads,Enterprise (200+),SaaS,Priya Patel,Lead,,,,,,,0.0,False
L-3283,2026-03-06,Cold Outreach,SMB (11-50),HR Tech,Alex Thompson,Lead,,,,,,,0.0,False
L-3284,2025-08-06,Cold Outreach,SMB (11-50),Marketing,Priya Patel,Lead,,,,,,,0.0,False
L-3285,2025-08-25,Paid Ads,Startup (1-10),Marketing,Tom Wilson,Lead,,,,,,,0.0,False
L-3286,2025-05-31,Organic Search,Startup (1-10),EdTech,Priya Patel,Lead,,,,,,,0.0,False
L-3287,2026-03-28,Paid Ads,SMB (11-50),Logistics,James Chen,MQL,2026-03-30,,,,,,0.0,False
L-3288,2026-03-03,Paid Ads,Enterprise (200+),HR Tech,Maria Santos,Closed Lost,2026-03-08,2026-03-18,10.0,2026-03-18,2026-03-20,,0.0,False
L-3289,2025-11-12,Cold Outreach,Startup (1-10),FinTech,James Chen,Lead,,,,,,,0.0,False
L-3290,2025-12-31,Paid Ads,Enterprise (200+),HR Tech,Maria Santos,Demo Booked,2026-01-02,2026-01-06,4.0,,,,0.0,False
L-3291,2026-01-04,LinkedIn,Startup (1-10),HealthTech,James Chen,Lead,,,,,,,0.0,False
L-3292,2025-04-25,Organic Search,Mid-Market (51-200),HR Tech,Tom Wilson,Lead,,,,,,,0.0,False
L-3293,2026-02-13,Organic Search,SMB (11-50),Marketing,Alex Thompson,Lead,,,,,,,0.0,False
L-3294,2025-11-08,Paid Ads,SMB (11-50),SaaS,Alex Thompson,Demo Completed,2025-11-11,2025-11-18,7.0,2025-11-19,,,0.0,False
L-3295,2026-01-25,Paid Ads,Startup (1-10),Logistics,Priya Patel,MQL,2026-01-28,,,,,,0.0,False
L-3296,2025-12-31,Referral,SMB (11-50),Marketing,James Chen,MQL,2026-01-02,,,,,,0.0,False
L-3297,2025-09-16,LinkedIn,Enterprise (200+),HR Tech,Maria Santos,Closed Lost,2025-09-18,2025-09-25,7.0,2025-09-28,2025-10-04,,0.0,False
L-3298,2025-11-08,Paid Ads,Mid-Market (51-200),FinTech,James Chen,Lead,,,,,,,0.0,False
L-3299,2025-12-03,Organic Search,Enterprise (200+),E-commerce,Priya Patel,Demo Completed,2025-12-05,2025-12-08,3.0,2025-12-11,,,0.0,False
L-3300,2026-01-13,LinkedIn,Startup (1-10),HR Tech,Priya Patel,Demo Completed,2026-01-16,2026-01-17,1.0,2026-01-18,,,0.0,False
L-3301,2025-08-03,Paid Ads,Mid-Market (51-200),EdTech,Priya Patel,Demo Booked,2025-08-07,2025-08-09,2.0,,,,0.0,False
L-3302,2025-12-28,Paid Ads,Startup (1-10),SaaS,Alex Thompson,Demo Completed,2026-01-02,2026-01-09,7.0,2026-01-10,,,0.0,False
L-3303,2025-09-07,Paid Ads,Enterprise (200+),HR Tech,Maria Santos,Lead,,,,,,,0.0,False
L-3304,2025-09-23,LinkedIn,Startup (1-10),E-commerce,Alex Thompson,MQL,2025-09-27,,,,,,0.0,False
L-3305,2025-11-17,LinkedIn,Mid-Market (51-200),SaaS,Tom Wilson,Lead,,,,,,,0.0,False
L-3306,2025-05-24,Cold Outreach,Mid-Market (51-200),Marketing,Maria Santos,Lead,,,,,,,0.0,False
L-3307,2026-01-24,Cold Outreach,SMB (11-50),HealthTech,Alex Thompson,Lead,,,,,,,0.0,False
L-3308,2025-12-27,LinkedIn,Startup (1-10),HR Tech,James Chen,Demo Completed,2025-12-30,2026-01-08,9.0,2026-01-10,,,0.0,False
L-3309,2026-03-31,Organic Search,Mid-Market (51-200),SaaS,James Chen,MQL,2026-04-01,,,,,,0.0,False
L-3310,2025-12-30,Paid Ads,SMB (11-50),EdTech,Alex Thompson,Demo Booked,2026-01-03,2026-01-07,4.0,,,,0.0,False
L-3311,2025-11-02,Cold Outreach,SMB (11-50),Marketing,James Chen,Closed Lost,2025-11-06,2025-11-09,3.0,2025-11-09,2025-11-11,,0.0,False
L-3312,2025-10-10,Paid Ads,Startup (1-10),HR Tech,Maria Santos,Churned,2025-10-12,2025-10-25,13.0,2025-10-25,2025-10-31,2025-11-10,3717.51,True
L-3313,2025-10-24,Organic Search,Mid-Market (51-200),SaaS,Alex Thompson,Demo Booked,2025-10-26,2025-10-30,4.0,,,,0.0,False
L-3314,2026-02-06,Paid Ads,SMB (11-50),Logistics,Alex Thompson,Demo Completed,2026-02-11,2026-02-21,10.0,2026-02-23,,,0.0,False
L-3315,2026-02-27,Organic Search,SMB (11-50),EdTech,Alex Thompson,Demo Completed,2026-03-03,2026-03-04,1.0,2026-03-06,,,0.0,False
L-3316,2025-06-07,Organic Search,Mid-Market (51-200),E-commerce,Alex Thompson,Lead,,,,,,,0.0,False
L-3317,2026-03-09,Referral,SMB (11-50),FinTech,Priya Patel,Demo Completed,2026-03-14,2026-03-25,11.0,2026-03-25,,,0.0,False
L-3318,2025-08-30,LinkedIn,Startup (1-10),EdTech,Priya Patel,Lead,,,,,,,0.0,False
L-3319,2026-03-07,Paid Ads,Startup (1-10),SaaS,Maria Santos,MQL,2026-03-11,,,,,,0.0,False
L-3320,2026-01-06,Cold Outreach,SMB (11-50),FinTech,Tom Wilson,Demo Booked,2026-01-07,2026-01-10,3.0,,,,0.0,False
L-3321,2025-04-05,LinkedIn,Mid-Market (51-200),Marketing,Alex Thompson,Lead,,,,,,,0.0,False
L-3322,2025-08-27,Paid Ads,Startup (1-10),Logistics,James Chen,Lead,,,,,,,0.0,False
L-3323,2025-06-30,LinkedIn,Startup (1-10),Marketing,Maria Santos,Lead,,,,,,,0.0,False
L-3324,2026-03-04,Paid Ads,SMB (11-50),FinTech,Alex Thompson,MQL,2026-03-08,,,,,,0.0,False
L-3325,2025-12-01,Organic Search,Startup (1-10),FinTech,Alex Thompson,Demo Completed,2025-12-04,2025-12-06,2.0,2025-12-06,,,0.0,False
L-3326,2025-09-02,Organic Search,Enterprise (200+),HealthTech,James Chen,Lead,,,,,,,0.0,False
L-3327,2025-05-06,LinkedIn,Startup (1-10),EdTech,Priya Patel,MQL,2025-05-11,,,,,,0.0,False
L-3328,2026-01-05,Referral,Mid-Market (51-200),HR Tech,Priya Patel,Demo Completed,2026-01-07,2026-01-10,3.0,2026-01-10,,,0.0,False
L-3329,2025-05-13,Referral,Enterprise (200+),SaaS,Tom Wilson,Lead,,,,,,,0.0,False
L-3330,2025-04-18,Paid Ads,Startup (1-10),Marketing,Tom Wilson,MQL,2025-04-23,,,,,,0.0,False
L-3331,2025-10-12,Paid Ads,SMB (11-50),HealthTech,Tom Wilson,MQL,2025-10-15,,,,,,0.0,False
L-3332,2026-01-28,Paid Ads,Startup (1-10),HealthTech,Tom Wilson,Demo Booked,2026-01-30,2026-02-01,2.0,,,,0.0,False
L-3333,2025-06-17,LinkedIn,Mid-Market (51-200),HealthTech,Priya Patel,MQL,2025-06-21,,,,,,0.0,False
L-3334,2025-12-04,Referral,SMB (11-50),Marketing,Maria Santos,Closed Lost,2025-12-06,2025-12-07,1.0,2025-12-10,2025-12-13,,0.0,False
L-3335,2025-04-12,Paid Ads,Startup (1-10),SaaS,James Chen,Lead,,,,,,,0.0,False
L-3336,2025-10-06,Cold Outreach,Startup (1-10),Marketing,Tom Wilson,Lead,,,,,,,0.0,False
L-3337,2025-09-24,Cold Outreach,Startup (1-10),HR Tech,Priya Patel,MQL,2025-09-28,,,,,,0.0,False
L-3338,2025-07-25,LinkedIn,Startup (1-10),HR Tech,James Chen,MQL,2025-07-29,,,,,,0.0,False
L-3339,2026-02-23,Paid Ads,SMB (11-50),SaaS,Priya Patel,Demo Booked,2026-02-24,2026-03-06,10.0,,,,0.0,False
L-3340,2026-01-19,Organic Search,Mid-Market (51-200),FinTech,James Chen,Closed Lost,2026-01-21,2026-01-25,4.0,2026-01-27,2026-02-01,,0.0,False
L-3341,2025-08-05,Cold Outreach,SMB (11-50),SaaS,James Chen,Demo Completed,2025-08-09,2025-08-15,6.0,2025-08-15,,,0.0,False
L-3342,2026-03-02,Organic Search,Mid-Market (51-200),HealthTech,Alex Thompson,Demo Booked,2026-03-06,2026-03-08,2.0,,,,0.0,False
L-3343,2025-08-25,LinkedIn,SMB (11-50),HR Tech,Alex Thompson,Lead,,,,,,,0.0,False
L-3344,2026-02-28,Organic Search,SMB (11-50),SaaS,Tom Wilson,Demo Completed,2026-03-04,2026-03-05,1.0,2026-03-07,,,0.0,False
L-3345,2025-09-20,LinkedIn,Startup (1-10),EdTech,Tom Wilson,Lead,,,,,,,0.0,False
L-3346,2026-02-12,Organic Search,Enterprise (200+),HealthTech,James Chen,Lead,,,,,,,0.0,False
L-3347,2025-09-07,Cold Outreach,Enterprise (200+),FinTech,James Chen,Lead,,,,,,,0.0,False
L-3348,2026-01-03,Paid Ads,Mid-Market (51-200),Logistics,Priya Patel,Lead,,,,,,,0.0,False
L-3349,2026-01-14,Paid Ads,Mid-Market (51-200),SaaS,Priya Patel,Lead,,,,,,,0.0,False
L-3350,2025-08-11,Paid Ads,Enterprise (200+),FinTech,Maria Santos,Lead,,,,,,,0.0,False
L-3351,2025-11-02,Organic Search,SMB (11-50),Marketing,Priya Patel,Lead,,,,,,,0.0,False
L-3352,2025-05-21,Paid Ads,SMB (11-50),HR Tech,Alex Thompson,MQL,2025-05-25,,,,,,0.0,False
L-3353,2025-09-18,Paid Ads,SMB (11-50),HealthTech,Priya Patel,MQL,2025-09-20,,,,,,0.0,False
L-3354,2025-12-19,Organic Search,Startup (1-10),Marketing,Alex Thompson,Demo Completed,2025-12-24,2026-01-02,9.0,2026-01-03,,,0.0,False
L-3355,2025-05-08,LinkedIn,Mid-Market (51-200),Logistics,Maria Santos,Demo Booked,2025-05-12,2025-05-23,11.0,,,,0.0,False
L-3356,2025-04-12,LinkedIn,Startup (1-10),E-commerce,Priya Patel,Lead,,,,,,,0.0,False
L-3357,2025-09-27,Paid Ads,Mid-Market (51-200),Marketing,Priya Patel,Lead,,,,,,,0.0,False
L-3358,2025-12-16,Paid Ads,SMB (11-50),SaaS,Priya Patel,Lead,,,,,,,0.0,False
L-3359,2025-11-18,Cold Outreach,Enterprise (200+),SaaS,Priya Patel,MQL,2025-11-21,,,,,,0.0,False
L-3360,2025-08-22,Paid Ads,Mid-Market (51-200),Marketing,Alex Thompson,Lead,,,,,,,0.0,False
L-3361,2025-04-15,LinkedIn,SMB (11-50),Logistics,Priya Patel,MQL,2025-04-16,,,,,,0.0,False
L-3362,2025-12-11,Paid Ads,Enterprise (200+),E-commerce,James Chen,Lead,,,,,,,0.0,False
L-3363,2025-11-28,Cold Outreach,Enterprise (200+),Logistics,Tom Wilson,Lead,,,,,,,0.0,False
L-3364,2025-10-17,Referral,Mid-Market (51-200),HR Tech,James Chen,Closed Won,2025-10-19,2025-10-20,1.0,2025-10-23,2025-10-30,2025-11-14,18881.3,False
L-3365,2026-01-04,Organic Search,SMB (11-50),EdTech,Maria Santos,Demo Booked,2026-01-06,2026-01-09,3.0,,,,0.0,False
L-3366,2025-11-24,Referral,SMB (11-50),SaaS,Priya Patel,Demo Completed,2025-11-28,2025-12-02,4.0,2025-12-04,,,0.0,False
L-3367,2025-08-24,Paid Ads,Mid-Market (51-200),EdTech,Alex Thompson,Lead,,,,,,,0.0,False
L-3368,2025-05-14,Organic Search,SMB (11-50),Marketing,James Chen,Lead,,,,,,,0.0,False
L-3369,2025-06-06,LinkedIn,SMB (11-50),EdTech,Priya Patel,MQL,2025-06-08,,,,,,0.0,False
L-3370,2025-07-14,Cold Outreach,Startup (1-10),HealthTech,Priya Patel,MQL,2025-07-18,,,,,,0.0,False
L-3371,2025-07-04,LinkedIn,Mid-Market (51-200),EdTech,Tom Wilson,MQL,2025-07-05,,,,,,0.0,False
L-3372,2025-08-21,LinkedIn,SMB (11-50),E-commerce,Priya Patel,Lead,,,,,,,0.0,False
L-3373,2025-04-28,Organic Search,SMB (11-50),HealthTech,Maria Santos,Demo Completed,2025-04-29,2025-05-06,7.0,2025-05-08,,,0.0,False
L-3374,2025-08-17,Cold Outreach,Mid-Market (51-200),SaaS,Maria Santos,Lead,,,,,,,0.0,False
L-3375,2025-08-23,LinkedIn,Enterprise (200+),Marketing,Tom Wilson,Demo Booked,2025-08-26,2025-09-05,10.0,,,,0.0,False
L-3376,2025-12-04,LinkedIn,Enterprise (200+),SaaS,James Chen,MQL,2025-12-09,,,,,,0.0,False
L-3377,2026-01-10,LinkedIn,Mid-Market (51-200),HR Tech,Tom Wilson,Demo Completed,2026-01-12,2026-01-23,11.0,2026-01-26,,,0.0,False
L-3378,2026-01-12,Organic Search,Mid-Market (51-200),EdTech,Tom Wilson,MQL,2026-01-13,,,,,,0.0,False
L-3379,2026-01-30,LinkedIn,Enterprise (200+),FinTech,Tom Wilson,MQL,2026-01-31,,,,,,0.0,False
L-3380,2025-05-09,Organic Search,Startup (1-10),Logistics,Maria Santos,Demo Booked,2025-05-13,2025-05-19,6.0,,,,0.0,False
L-3381,2025-09-03,LinkedIn,Startup (1-10),HR Tech,Alex Thompson,MQL,2025-09-06,,,,,,0.0,False
L-3382,2025-08-02,Organic Search,Enterprise (200+),EdTech,James Chen,MQL,2025-08-06,,,,,,0.0,False
L-3383,2025-04-03,Organic Search,Mid-Market (51-200),HR Tech,Priya Patel,MQL,2025-04-08,,,,,,0.0,False
L-3384,2025-09-19,Paid Ads,Startup (1-10),SaaS,James Chen,Lead,,,,,,,0.0,False
L-3385,2025-06-23,Paid Ads,Mid-Market (51-200),FinTech,Tom Wilson,Lead,,,,,,,0.0,False
L-3386,2025-10-27,Organic Search,SMB (11-50),FinTech,Tom Wilson,MQL,2025-10-31,,,,,,0.0,False
L-3387,2025-07-20,Paid Ads,SMB (11-50),SaaS,Tom Wilson,Lead,,,,,,,0.0,False
L-3388,2025-09-05,Referral,SMB (11-50),HealthTech,Priya Patel,Closed Lost,2025-09-10,2025-09-15,5.0,2025-09-18,2025-09-25,,0.0,False
L-3389,2025-12-06,LinkedIn,Startup (1-10),FinTech,James Chen,Demo Booked,2025-12-07,2025-12-18,11.0,,,,0.0,False
L-3390,2025-12-20,Paid Ads,Startup (1-10),FinTech,Tom Wilson,Demo Completed,2025-12-25,2025-12-27,2.0,2025-12-30,,,0.0,False
L-3391,2025-05-01,Cold Outreach,Startup (1-10),Logistics,Alex Thompson,Lead,,,,,,,0.0,False
L-3392,2025-10-20,LinkedIn,Mid-Market (51-200),Marketing,Alex Thompson,Demo Completed,2025-10-22,2025-11-01,10.0,2025-11-02,,,0.0,False
L-3393,2026-01-21,Organic Search,SMB (11-50),HR Tech,Priya Patel,Demo Completed,2026-01-22,2026-01-29,7.0,2026-02-01,,,0.0,False
L-3394,2025-07-20,Organic Search,Enterprise (200+),SaaS,Maria Santos,MQL,2025-07-24,,,,,,0.0,False
L-3395,2025-07-24,Cold Outreach,SMB (11-50),EdTech,Priya Patel,MQL,2025-07-29,,,,,,0.0,False
L-3396,2025-04-21,LinkedIn,Enterprise (200+),HR Tech,Alex Thompson,Lead,,,,,,,0.0,False
